date,time,seconds,state,sensor_name,thing_name,thing_ip
09/24/24,12:44,1727199840.7952628,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:47,1727200056.1192193,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:47,1727200057.0497332,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:51,1727200266.3566704,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:51,1727200267.2947097,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/25/24,11:02,1727280150.0667822,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/25/24,11:02,1727280150.1598904,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/25/24,11:02,1727280156.07967,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/25/24,11:02,1727280156.16809,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:23,1727371408.477805,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:23,1727371410.2118814,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:24,1727371462.275788,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:24,1727371462.538718,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:24,1727371464.2791796,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:24,1727371464.5420878,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:31,1727371886.7771077,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/26/24,12:31,1727371886.9991148,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/27/24,17:27,1727476057.8552916,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/27/24,17:27,1727476059.609932,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/27/24,17:29,1727476177.739618,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/27/24,17:29,1727476178.0000718,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,11:00,1727712024.4048307,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,11:00,1727712025.7730916,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,11:00,1727712028.4171834,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,11:00,1727712029.7792752,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,14:52,1727725933.6532743,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,14:52,1727725933.9688182,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,14:52,1727725941.6633997,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,14:52,1727725941.9792607,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:23,1727727796.143004,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:23,1727727797.7032402,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:28,1727728086.0213015,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:28,1727728086.481383,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:32,1727728324.275594,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:32,1727728324.7573988,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:32,1727728328.762935,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/30/24,15:32,1727728330.2834425,0.0,Door Sensor,Back Door Pi,192.168.86.151
10/01/24,11:14,1727799287.4325097,1.0,Door Sensor,Back Door Pi,192.168.86.151
10/01/24,11:14,1727799288.3595955,1.0,Door Sensor,Back Door Pi,192.168.86.151
10/01/24,11:14,1727799292.3656707,0.0,Door Sensor,Back Door Pi,192.168.86.151
10/01/24,11:14,1727799293.4459012,0.0,Door Sensor,Back Door Pi,192.168.86.151
